gene_symbol,log2FoldChange,pvalue,t_statistic,mean_case,mean_ctrl,padj,comparison,dataset,ischemia_also
LOC399942,0.5037245363215028,5.024189048183858e-13,8.489414788296077,7.9988737092725115,7.495149172951009,4.144167856665693e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC399965,0.41057812837206775,1.260695627136539e-13,9.10703512765745,7.652435545365751,7.241857416993684,1.1405093106828556e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC399988,0.7137714945198184,7.492429578274904e-15,10.001132476483894,11.922211129744094,11.208439635224275,8.123299872919856e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC400013,0.4235905446622965,3.7266358387051496e-22,12.029442068865569,9.24129211954741,8.817701574885113,1.2059106909754577e-19,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC400446,0.40651017473593676,0.00024336641366232508,3.9823120382921604,9.815225328381029,9.408715153645092,0.002470486226721291,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC401098,0.5200355423372276,0.001565873564379152,3.3593351116078596,10.533933751833489,10.013898209496261,0.011669335435762273,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC440093,0.6588689887990942,1.8097878197559502e-07,6.020179115093072,10.474726708683638,9.815857719884544,4.797249162802367e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC440359,0.8422422342818052,1.3145553014843468e-18,11.655217025762632,9.169060806761241,8.326818572479436,2.6844367896865056e-16,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC441087,0.41994992700479017,0.0017866686267446108,3.3094229666317614,12.845059645166444,12.425109718161654,0.013021446486705742,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC497190,-0.3886226246094786,0.002925048876895707,-3.1255139423777503,7.816027534523412,8.20465015913289,0.019628015808641205,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC554235,-0.572864811574143,2.4617971508741925e-05,-4.68985339384781,7.445645304035614,8.018510115609757,0.0003470523483439164,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC642103,-0.6849665342400115,2.2942743177644097e-06,-5.445712286845251,7.699042375263854,8.384008909503866,4.402976173603806e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC642947,0.44105289061520025,0.00024118141183078506,3.9974756986269337,13.200629885912113,12.759576995296912,0.002454465827803776,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC643300,0.4410139155322055,1.5663302886693458e-05,4.701393057704019,8.23731870397786,7.796304788445654,0.00023633721755184133,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC643310,-0.5199724937299557,2.5489889439066663e-11,-8.591336138566273,9.678292824736374,10.19826531846633,1.5473061746511073e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC643431,0.41780459038734197,2.0627230854386612e-10,7.443459252236375,7.689810816573046,7.272006226185704,1.0660021134539086e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC643509,0.4196839704935176,7.592503636890839e-05,4.3666330241117155,13.787609396562246,13.367925426068728,0.0009215056275045784,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC643873,-0.4461003876996159,2.2120322040638404e-05,-4.712395969624298,8.82161536182113,9.267715749520747,0.00031806853876216386,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC644101,0.4194472296353222,1.4404004282388e-14,9.339290979471832,8.173541409727525,7.754094180092203,1.5035564470154244e-12,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC644250,0.46713414454283964,0.0006374429678686047,3.665661794078996,10.263628178471977,9.796494033929138,0.005539209528884237,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC644743,1.0356062229085872,4.1522344589930926e-14,9.813870552097535,9.952304124830775,8.916697901922188,4.033996466200056e-12,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC644745,0.7170498039233539,1.8105244617132205e-08,6.401744096696643,10.475306676943049,9.758256873019695,6.177074820023524e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC644852,0.4252793178859289,0.001914840941191411,3.293518089453466,8.60214667203019,8.17686735414426,0.01378704154762353,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC645058,-0.44131623928802277,2.4254720861257696e-09,-7.221506310327067,11.2869081679165,11.728224407204523,1.0172715278868669e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC645367,0.8932449649889644,1.6079899781302568e-13,9.167975557318703,8.193530570560988,7.300285605572023,1.4270741436710025e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC645378,-0.5345220141836169,6.969987289094439e-08,-6.620928479454091,7.1076303026369025,7.642152316820519,2.0677465112153437e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC645452,0.6041625733752767,0.00013108676215470866,4.173054356046786,11.837019994875881,11.232857421500604,0.0014603884596298012,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC645489,-0.4398605735436165,4.422134809558455e-08,-6.635016723160317,7.824797612554078,8.264658186097694,1.3861843892227684e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC646197,0.6692502222265979,2.0845207044693523e-15,9.761148108624173,8.825973577346407,8.156723355119809,2.4771054371444135e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC646723,0.9847439319181728,9.074506146351441e-12,8.692220187853827,10.875186362970268,9.890442431052096,5.964644532165095e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC646996,0.3921159451918612,0.0009236146273612711,3.5452578618593122,10.31141584681877,9.919299901626909,0.007531947523832738,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC647169,-1.2194896531910224,0.0008929361304033331,-3.560317282193426,10.853888350423697,12.07337800361472,0.007325106122791929,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC647346,-0.6901050911981699,9.184106123730636e-16,-11.116695153437785,8.642312329731059,9.332417420929229,1.1672138740392043e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC647954,0.5762221979816111,1.853824510897009e-16,10.06260710164083,8.163114197541645,7.586891999560034,2.608188484946638e-14,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC648024,0.4003495915054671,1.9117641455314968e-08,6.270219973557124,9.140765124944258,8.74041553343879,6.490894456018845e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC648682,-0.5258334638318338,9.808204654614232e-05,-4.304602748805553,7.651601067683787,8.17743453151562,0.001145940483606281,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC648852,0.5705336644990417,0.001725805455640387,3.32662396906199,9.92361967418512,9.353086009686079,0.012645786117823403,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC648921,0.4569474355787886,0.0018163069727021336,3.310945068666786,9.477870315897748,9.02092288031896,0.013183166582824457,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC652750,0.581110612442318,2.1203565987657424e-19,10.053166227716453,7.326113201458658,6.74500258901634,4.795539840875187e-17,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC652968,-0.4378701908777973,3.443448565799187e-07,-5.975369523986059,7.486667918240493,7.9245381091182905,8.546050195721202e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC653086,0.4664397509122349,0.00027327547103210423,3.953089022778366,11.520337297371528,11.053897546459293,0.00271641758977021,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC653158,0.7429487337460676,3.1446668120350025e-08,6.5421433344181485,8.30053552737072,7.557586793624652,1.0270706427164322e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC653381,-0.7931995765236373,0.0001094901057591546,-4.215150166263323,11.127299070957182,11.92049864748082,0.0012567313175908203,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC653489,0.485456496713061,0.00019318982651074444,4.067796291097687,10.797454759616487,10.311998262903426,0.0020393767708475497,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC653829,0.5093344827373611,4.116088750294294e-07,5.733383706364816,8.2076748550638,7.698340372326439,9.93410817318589e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC653879,0.5768605481907834,3.612119467900492e-20,10.256435431107798,7.573543986460478,6.996683438269694,9.044704146200597e-18,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC653888,0.5591962368133148,9.479524413192899e-11,8.013749571345304,7.9412054630903,7.382009226276986,5.233269730837083e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC727908,0.3988000020931963,1.0521345333779779e-05,4.86549579776264,7.644878509758017,7.246078507664821,0.00016657938809037034,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC728138,-0.3903965284716815,3.370809923705564e-09,-7.171723534548616,8.450406995030885,8.840803523502567,1.3634602025050188e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC728620,0.5019552746401423,0.000588675950523315,3.685705176946241,13.080479198886792,12.57852392424665,0.005176456926659855,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC728635,-1.0071131311802333,4.862760893850873e-08,-6.533707233105286,8.922265231149646,9.92937836232988,1.5041306067766521e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC728809,0.5810305245298384,0.0012384962359480492,3.439751438917941,12.583192292331367,12.002161767801528,0.009589512453087904,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC728811,-0.8512108319574647,0.003935410762532447,-3.045023318165866,11.290033587133959,12.141244419091423,0.02501147069760575,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC728835,0.7141719505774606,8.387192727827881e-13,8.558305086454718,7.737840916494139,7.023668965916678,6.619587926482841e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC728903,0.5976258713171525,0.001625185655456392,3.352609483138917,11.220933122440773,10.62330725112362,0.012022074922799487,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC729090,0.38873012562494047,0.001484120449487274,3.384783684179375,13.68040137795321,13.29167125232827,0.011140329749762269,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC729120,0.4854489053172717,0.0014179212532644558,3.3971026194015543,9.693050025035179,9.207601119717907,0.010739591890723058,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC729603,0.5074432345724595,3.5737852546494617e-05,4.594579598565706,13.16384125993457,12.65639802536211,0.000480007740444888,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC729843,-0.4174172851518101,6.942193467692419e-09,-7.051466580469303,9.420721465084217,9.838138750236027,2.600509818391959e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC730107,-0.4013081472036415,0.00037724865405351394,-3.8048118008642646,9.65867397547288,10.059982122676521,0.0035590309778132253,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC730167,0.6048858753947837,2.866068475417277e-14,9.240111128528767,7.853395922396729,7.248510047001945,2.8843756592195836e-12,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC730278,0.8120723993688888,3.341090610583163e-08,6.521952249203584,10.236610786441153,9.424538387072264,1.0836514390259108e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC730313,0.5299793667420598,0.0008968757289195877,3.5479296773959517,13.025938706256584,12.495959339514524,0.0073500892841181845,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC730323,-0.5707669990346353,5.216123015583817e-08,-6.5749324496708645,8.10109221581947,8.671859214854106,1.5969916076896973e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC730415,0.441110478358512,0.00019976999692899804,3.9726695632758835,10.261195578366221,9.82008510000771,0.002099881174615732,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC730525,0.5390732379003458,1.1450334317361504e-11,8.071150113973204,8.458580914950854,7.919507677050508,7.399096985075981e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC730534,-0.47066715976146156,1.5183822423459916e-13,-9.796332539656303,10.323810400364835,10.794477560126296,1.3561313330948796e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LOC730990,0.4578409198258644,0.0011238854277831395,3.4682107958827757,9.55994699662622,9.102106076800355,0.008860286411273113,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC85389,1.6387034924719268,1.568709848231237e-75,29.50316048239492,8.666714032999408,7.0280105405274815,6.5990917185543455e-71,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC85390,1.8392629781576275,3.637196000955985e-69,27.570828745752827,8.819492847763684,6.980229869606056,7.650296208610771e-65,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LOC90586,0.4994757906385825,0.0010935168048465589,3.4813004839178645,11.730997544182802,11.23152175354422,0.008671248148818131,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LPA,-0.46210674881406355,0.004302135887071854,-3.0104063549791253,7.687449875766482,8.149556624580546,0.02684734466124487,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LPCAT3,0.4228347006450246,9.297662262191521e-11,7.77084665012511,9.162369219587227,8.739534518942202,5.139615747485029e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LRAP,0.5119090753871838,0.0005120293655800838,3.7235933649750868,12.986485475266148,12.474576399878964,0.004610346601424954,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LRG1,0.8535118498102348,1.2193928677526524e-36,15.709688958149291,7.881928572793522,7.0284167229832875,1.6547161215403494e-33,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LRP5L,0.5144210150980957,5.113255627824815e-17,11.214999059103828,7.985940825891233,7.471519810793137,7.923081518564148e-15,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LRRC32,0.44096092915906304,1.767056056428243e-07,5.896060355753502,9.245980678743534,8.80501974958447,4.701755036417893e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LRRC37B2,0.5820888954937509,0.00016145538834803143,4.110544879824416,11.630180870570612,11.048091975076861,0.0017541177225301235,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LRRFIP1,0.45330900679237907,0.0012649771174579369,3.4284531829282536,10.841835631536284,10.388526624743905,0.009763998605523492,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LRRN2,0.5091153125903514,2.655804477488413e-07,5.608983462533101,8.625317396877414,8.116202084287062,6.79159434373891e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LSM3,-0.38116675454135596,7.97477255769976e-09,-6.903848087954639,10.165951440115869,10.547118194657225,2.9531228625418643e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LTBR,0.3987468179216407,1.0736800167369366e-10,7.490096377042404,9.375973741459646,8.977226923538005,5.843013876335408e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LTF,0.5081263152032509,5.098711659461752e-13,7.738800661458917,7.601705156511096,7.093578841307845,4.181042950849464e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
LY6E,0.6471090822217835,1.6620363665103246e-08,6.495041207704809,10.439374258031954,9.79226517581017,5.707500720815496e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
LYG1,0.6464380012272777,6.067412060532504e-06,4.941351492174433,8.9110019287358,8.264563927508522,0.00010262879901504658,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MAFF,0.8187721130507262,4.832566506290824e-07,5.852680142217791,8.350230373381365,7.531458260330639,1.1420875012367197e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MAGT1,0.581392075203814,0.0015388257803284435,3.366315481483071,11.35331397182451,10.771921896620697,0.011495965920986792,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MAN1C1,0.6153221405784937,1.1638676267112639e-07,5.8097254909390035,8.979851909433071,8.364529768854577,3.249635861492964e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MAOB,-0.5230489899723683,2.0952435424294763e-05,-4.728797036344379,8.641538648758202,9.16458763873057,0.0003041428919923422,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MAP1LC3B,0.6660702509909306,1.1028577506219992e-20,13.05513038418143,9.243339608377026,8.577269357386095,2.9363238604693443e-18,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MAP3K6,0.5448761583551907,2.6361367556114098e-20,11.720390059718975,8.300484503363148,7.755608345007957,6.720870599897284e-18,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MAP3K8,0.5162746556815438,1.2754766101163112e-13,9.154879334348028,7.562837422620969,7.0465627669394255,1.1514050334283877e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MBD4,0.50945758951854,0.0005683253467467068,3.7039958626832563,10.28559498256274,9.7761373930442,0.0050236903470463785,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MCART1,0.6234752262007586,0.0001383835852909676,4.164938006841575,12.524976569088057,11.901501342887299,0.0015307342315106847,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MCL1,0.8136208195224208,9.575302114350852e-14,9.328681008825745,8.447782459912451,7.6341616403900305,8.794852271711731e-12,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MCM8,0.4928945353463394,0.00045556955442580736,3.781173714597722,12.294370980359819,11.80147644501348,0.004171624824995742,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
METTL7A,-0.7815318443250074,9.033049256473352e-10,-7.023595703525675,9.60713248891435,10.388664333239358,4.18034414820753e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
METTL7B,-0.49315428690051366,0.0002286523798128249,-3.9706805087008195,7.989884500896427,8.483038787796941,0.0023540674649011515,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MFAP4,-0.45086234781486745,0.00011051592695736646,-4.189029948196393,7.903493865027048,8.354356212841916,0.001267468238635642,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MFSD3,-0.4902711185568176,6.159411647112904e-06,-5.138647399005264,8.696124893610765,9.186396012167583,0.00010401765144885529,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MFSD4,-0.5120185233795871,5.0716286462935784e-05,-4.500002529921619,7.439834177212773,7.95185270059236,0.0006510473062668049,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MGAM,-0.5007329713922921,2.498180451034108e-06,-5.418820944460606,7.46182661886216,7.962559590254452,4.743991905122892e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MGC10997,-0.4824752005776265,6.174577118688547e-11,-8.38365582292383,10.519049266197962,11.001524466775589,3.519592624009094e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MGC26356,0.39096607486374424,0.0002618829875542811,3.967875752261413,13.324877977842942,12.933911902979197,0.00262113529323006,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MGC4677,0.46771015094549817,0.00039251250487332725,3.7766873052501313,8.610219551169408,8.14250940022391,0.0036769951608757756,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MGP,0.4176458268540575,0.0008440638038664831,3.543652918042071,11.85785445845013,11.440208631596073,0.006995514408516461,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MID1,0.38546045815831853,7.334019760393748e-11,7.775209880773696,7.872712173976346,7.487251715818028,4.132623869590407e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MIDN,0.7480300914995137,1.987234744443573e-13,8.958713236083872,9.053509195565162,8.305479104065649,1.7272108263328054e-11,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MIOX,-1.5732963058954699,1.1062138842689356e-11,-9.314981371928914,7.2874136040173525,8.860709909912822,7.1702772680341e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MIR21,0.7950195746595634,4.5929561025829726e-14,9.461654543770802,7.937321855247498,7.142302280587934,4.431465237783438e-12,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MIS12,0.4050587697702728,4.036096909496838e-15,10.277816299332429,8.89986713184013,8.494808362069858,4.588824018697391e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MLKL,0.6057871355505409,1.3476599754253748e-15,9.613724559664853,7.877139392878921,7.27135225732838,1.6480236100645128e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MME,-0.8925564313501066,0.0023946607705557558,-3.2183195662543294,9.693519084452038,10.586075515802145,0.016593015093883872,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MMP7,0.6962252634087847,1.8509095289102382e-05,4.663616394296815,10.121698264937816,9.425473001529031,0.00027300915551426016,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MOSC2,-0.7142673383499183,2.3444543787326398e-05,-4.737272027032339,9.186546675876718,9.900814014226636,0.000333189737669412,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MRI1,-0.38077755574331107,9.493223404742914e-10,-7.178393308093204,8.344166578348021,8.724944134091333,4.374057272369334e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MRPL18,0.6450042000624983,1.1612829900824948e-16,10.00540946409882,10.059299966355447,9.414295766292948,1.6903699496124676e-14,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MRPS33,-0.4099344039830939,5.5901272022548565e-12,-9.118395495570176,7.543966644519839,7.9539010485029324,3.780705482592525e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MSN,0.4215385445990165,6.323940456161173e-10,7.484316071872859,10.44039642027419,10.018857875675174,3.029945366393304e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MSRA,-0.5892698369057623,0.0020130312984807815,-3.279969868436433,9.8563087577064,10.445578594612162,0.014394388514905836,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MSTP9,-0.4682586200214436,0.00019046934750964348,-4.028367569536291,7.453490166352044,7.921748786373487,0.0020167314476939773,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MSX1,0.5673247315060443,8.672214604080609e-19,11.828387257027961,7.887294487344925,7.319969755838881,1.8060101571775195e-16,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MT1A,-0.48034506213600636,0.00916962716920757,-2.7147879229393896,12.792474452294693,13.272819514430699,0.04952988008821967,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MT1E,-0.7293238583130872,0.0028021519723419493,-3.164292813285299,12.05092863797353,12.780252496286618,0.018921009052085783,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MT1F,-0.9262508419579465,0.00011825480175668688,-4.185008533508521,11.13117301858446,12.057423860542407,0.0013434039280309335,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MT1H,-0.5629910033654593,0.0023392428276496325,-3.2050638573591548,8.27746218541594,8.8404531887814,0.016278730857028467,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MT1M,0.7575810639875815,9.196497835539131e-06,4.810163779835268,8.824285222447262,8.06670415845968,0.0001481689293173591,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MT1X,-0.7120281357889588,0.00178531603722774,-3.308766125037623,11.881991532209453,12.594019667998412,0.013016098741431429,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MTE,-0.6595789909139267,0.0011224184441452002,-3.461220481351221,9.500705433695677,10.160284424609603,0.008850379885633766,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MTHFD2,0.4497395200318248,4.457572651653038e-18,10.1750744855691,7.460025146972586,7.010285626940761,8.117606438834993e-16,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MTMR11,-0.47780160415268913,0.0001367745941754241,-4.201582310834208,7.6619921956673105,8.13979379982,0.001514529311181249,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MTMR14,0.7437117175654313,3.878523265166905e-27,15.509776171245186,8.40368639809452,7.659974680529088,2.118932963581509e-24,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MTP18,0.6076456365794876,2.3184894539711205e-11,8.571584956270884,8.857994111606336,8.250348475026849,1.4173600275698686e-09,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MTRF1L,0.4254024327140762,2.5337329100879636e-15,10.743768929871408,9.061003111003089,8.635600678289013,2.98561743217564e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MUC1,0.5570161360647745,4.4374250083278375e-06,5.130774227870825,10.653673816179923,10.096657680115149,7.797375013589271e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MUC13,-0.6683601267190618,0.0005524612420437295,-3.7609140432531807,7.330102400563404,7.998462527282466,0.004902001069195016,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MUPCDH,-0.5871648305571799,0.00010559323847691808,-4.26727019440713,7.772135064003724,8.359299894560904,0.001217650976701895,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MVK,0.43700138737129635,1.7610985597642882e-15,9.611804561912,7.706806588806353,7.269805201435057,2.1106590630656498e-13,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MVP,0.707512872644303,4.744530414492371e-09,6.967405718260806,9.82109843880726,9.113585566162957,1.8514671701897085e-07,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MXD1,1.0139983534314725,1.0465007265028691e-30,15.848384339750345,8.324464046790256,7.3104656933587835,8.152434455888184e-28,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MXD4,-0.39548706782376364,4.2646560743948796e-08,-6.211894073905797,9.29480722685396,9.690294294677724,1.3398154375023853e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MYADM,0.4978399209163502,6.538445115516554e-08,6.115335374271443,7.580434728062357,7.082594807146007,1.9562785965464786e-06,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MYC,1.2500448078292026,1.6918192409281905e-18,12.37514487586482,8.85825091784565,7.6082061100164475,3.3729744079680655e-16,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MYCN,-0.8535616972022133,3.197422929968686e-10,-8.000590713807679,7.526546793330642,8.380108490532855,1.60126179041658e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
MYH8,-0.5054843944854666,0.0006821360999646293,-3.6318024783949006,7.417232933059691,7.922717327545158,0.005874773991556349,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MYLIP,0.4646682319766793,3.654314600084981e-12,8.281550676121089,9.79970180992692,9.335033577950242,2.562100871362915e-10,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MYLK,-0.4093136987659527,2.1642763033528027e-06,-5.234105486489628,8.143976555336017,8.55329025410197,4.18595913807551e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
MYOM2,-0.4126382705901426,1.2337050664646414e-05,-4.916553275979261,7.781047573805179,8.193685844395322,0.00019136530616138667,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
N4BP2,0.7303121008809761,1.3412454532309052e-06,5.551477973445954,10.142299863609631,9.411987762728655,2.7672095533804865e-05,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
NAAA,-0.4506523311776709,2.4205052908738175e-10,-7.684493812890574,7.559614380510479,8.01026671168815,1.2402362493445663e-08,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,False
NAMPT,1.0467645967081092,2.5210191758895065e-21,11.93309116986141,8.205367549193834,7.158602952485725,7.263816004941361e-19,IRI_vs_Control (T3_deceased vs T1_living),GSE43974,True
