gene_symbol,log2FoldChange
LOC645930,0.016757515244970378
LOC645931,0.029811845825491012
LOC645932,0.014284583701152265
LOC645937,0.030669412723010936
LOC645941,-0.0058906143779982045
LOC645942,-0.010698495236895589
LOC645944,-0.0831446960878699
LOC645946,0.0011547119639736536
LOC645947,0.013015215127095026
LOC645951,0.01574370411095316
LOC645953,0.01146365769757196
LOC645955,-0.03284173859932604
LOC645956,-0.019951208420494027
LOC645958,-0.02968019617444906
LOC645960,-0.04452976993540947
LOC645961,-0.03117608552488882
LOC645963,-0.022526658528287946
LOC645964,-0.01394113781041284
LOC645966,-0.013491905964087891
LOC645967,0.03444819104988639
LOC645968,-0.2518332469000768
LOC645969,0.004345353280442943
LOC645971,-0.013712984802256578
LOC645974,-0.04378597288256181
LOC645978,0.02864321445496998
LOC645979,-0.172629414949105
LOC645981,-0.017668168872138956
LOC645983,-0.007397638131164008
LOC645986,-0.004358641726051715
LOC645992,0.015021564257532205
LOC645993,0.0137932640137306
LOC645994,-0.023403713005924587
LOC645995,0.02224996932057266
LOC646003,-0.0025063888985457083
LOC646004,-0.026159649901311255
LOC646008,0.055047019114586426
LOC646009,0.007782071293291004
LOC646010,-0.021113731258584068
LOC646011,-0.019964305684560202
LOC646012,-0.034850527410695165
LOC646019,0.0190267377948814
LOC646021,0.01097098698184773
LOC646023,-0.03698666476813539
LOC646026,0.02127835854577942
LOC646029,-0.013671696489363505
LOC646030,0.008651656508209982
LOC646033,0.028530758828308578
LOC646034,0.07957717267088427
LOC646036,-0.010760033569810368
LOC646037,-0.011825999715545876
LOC646038,-0.02692514276811586
LOC646040,0.008798480885706894
LOC646041,-0.036795392649486836
LOC646043,-0.0192084568370694
LOC646044,0.02969494757970015
LOC646046,-0.022166602062760887
LOC646047,0.006691856029303445
LOC646048,0.035499493043436026
LOC646049,-0.027884468106424087
LOC646050,0.020755299469344735
LOC646055,0.04547808361231098
LOC646056,-0.007580790906873247
LOC646057,0.047295811082310735
LOC646064,-0.010164140620460671
LOC646066,-0.04605692350883839
LOC646067,0.03546337550945999
LOC646071,-0.005041569552394876
LOC646074,0.01339848185445991
LOC646079,-0.018740262643887284
LOC646082,-0.0005070197379293262
LOC646084,0.003266651261455422
LOC646085,-0.005105987872818574
LOC646089,-0.020794256235257436
LOC646090,0.05043800349607963
LOC646093,-0.0378429346788991
LOC646094,-0.019292197792556642
LOC646096,0.003864721191722431
LOC646097,0.006265299496166499
LOC646098,-0.007302566736881566
LOC646100,-0.08068383545112479
LOC646103,0.03895505251771958
LOC646106,-0.010134899890557492
LOC646109,0.01940796231464592
LOC646110,-0.029162348981733643
LOC646111,0.026397126142418514
LOC646114,0.0005100832959872292
LOC646119,0.00449654653135223
LOC646123,-0.010464696573083465
LOC646127,0.02590591076041715
LOC646128,-0.004574147317891075
LOC646129,-0.034603614732144905
LOC646130,-0.007487947008366191
LOC646132,0.021316286480943525
LOC646135,0.08333067952992401
LOC646139,-0.018451420786263384
LOC646144,0.02747894460922673
LOC646145,0.007111455716886539
LOC646146,-0.02890407723637356
LOC646149,0.014932013273930345
LOC646154,-0.008679084173953022
LOC646155,-0.010678436686977655
LOC646156,0.0057531477357724015
LOC646160,0.00628692987065449
LOC646162,-0.02754770201576484
LOC646168,-0.015781756529882784
LOC646173,0.002501187619282419
LOC646176,0.0002764151464997866
LOC646178,-0.023477042067222342
LOC646179,-0.02268032216997895
LOC646183,-0.014584931553561553
LOC646187,-0.0006819276973324406
LOC646190,-0.015204500735215731
LOC646191,-0.03381536868699442
LOC646193,-0.030747144727148346
LOC646194,-0.008036837429266974
LOC646195,-0.12408766593675757
LOC646197,0.6692502222265979
LOC646198,-0.028319292304817445
LOC646200,-0.22577877172998484
LOC646201,-0.013512836736675915
LOC646207,0.025535090686608086
LOC646208,0.015608828570999655
LOC646209,-0.010554037809721528
LOC646210,-0.04267960004056803
LOC646214,0.09057007412934226
LOC646215,-0.07431249281852814
LOC646223,0.023969680458957754
LOC646226,-0.04770338432901511
LOC646227,-0.022924074069159417
LOC646236,-0.01499875946162188
LOC646237,-0.008450506712722294
LOC646241,0.01328688328272154
LOC646243,-0.06119953310617632
LOC646246,-0.016379994379400742
LOC646249,-0.015350009954405053
LOC646254,0.04378545492565511
LOC646256,-0.013535802914153905
LOC646257,-0.01782966007315867
LOC646260,0.035561502094213715
LOC646262,0.0027646733893842423
LOC646266,0.04103461739506731
LOC646268,0.002959869973762075
LOC646269,-0.018008058319129994
LOC646272,-0.006651635994924021
LOC646276,-0.004712073942590322
LOC646278,0.05087953180262694
LOC646279,-0.012899240588099659
LOC646280,-0.0037785272992145735
LOC646282,0.09418335053599058
LOC646283,-0.01337925461404943
LOC646294,0.1168525278818695
LOC646296,-0.029095392113375418
LOC646299,0.01554484116927668
LOC646300,-0.039961046244627596
LOC646301,0.03167697496198496
LOC646302,0.02619865890764128
LOC646303,0.003212588109454906
LOC646304,-0.016756452014691448
LOC646307,-0.001316754630136252
LOC646309,0.016129748591634296
LOC646310,0.01549259811648529
LOC646312,0.0011963038939120096
LOC646316,-0.10012002395124409
LOC646317,-0.0015904536351030174
LOC646320,0.028764783318186105
LOC646324,-0.021994185389149656
LOC646330,-0.016565672299182488
LOC646331,0.015627835642733956
LOC646332,-0.004793088295520498
LOC646334,0.02638649188029607
LOC646335,-0.040032288565840624
LOC646342,-0.009195935273856648
LOC646344,-0.03215157624999421
LOC646345,-0.020805975372198304
LOC646346,0.0018247618185958103
LOC646347,-0.08306647749861362
LOC646348,0.03839371681074599
LOC646350,0.000635904353880612
LOC646353,-0.006666293025133108
LOC646357,-0.00444995495246836
LOC646358,-0.024592165145419287
LOC646359,-0.031026458895298425
LOC646360,0.00046637887115075216
LOC646361,0.0028363553837245092
LOC646363,0.011499818503501125
LOC646365,0.03350568377183549
LOC646366,-0.023287747157691996
LOC646372,0.009675855805917344
LOC646373,-0.019084392950838414
LOC646374,0.009108026012954795
LOC646376,0.0017984576140488429
LOC646377,0.00378496116210858
LOC646381,0.014144950976726633
LOC646383,-0.05569656818799462
LOC646388,0.002679590354694561
LOC646396,-0.01450061659375379
LOC646399,-0.030405962627460426
LOC646400,-0.008592824038776925
LOC646401,-0.03668669205655206
LOC646403,-0.0027698886513629617
LOC646407,-0.01644351820097345
LOC646422,-0.16854895805167747
LOC646424,0.007895951362070441
LOC646426,-0.010203576526052416
LOC646428,-0.010343550074917829
LOC646429,-0.017026092666634796
LOC646431,-0.02055704085130028
LOC646434,0.003388298810212298
LOC646437,0.008323806186299798
LOC646438,0.0217462593528861
LOC646439,-0.029991694279788206
LOC646442,-0.005207278738139642
LOC646443,0.05234511039569334
LOC646444,0.0015340293420811335
LOC646445,0.009376672924696017
LOC646447,0.014378428610150706
LOC646448,-0.008693661486785409
LOC646449,-0.010268326283317641
LOC646456,-0.01447927229146817
LOC646458,0.004360398744074345
LOC646461,0.0023107026660973418
LOC646463,0.1484004534422576
LOC646470,-0.03338121261407512
LOC646471,-0.021334382885797254
LOC646473,0.010148153649457647
LOC646476,0.08289821473626802
LOC646481,0.02022850344433902
LOC646482,0.008886825339867066
LOC646483,-0.210473256512552
LOC646484,-0.02828009270705767
LOC646486,-0.023212706604173405
LOC646491,-0.013009019585932258
LOC646492,-0.0025396551794942823
LOC646494,0.010622733266807849
LOC646496,0.014187425114484675
LOC646498,0.016863984468359128
LOC646501,0.04524368264679168
LOC646503,0.02704033692556962
LOC646507,-0.019296454392206286
LOC646508,-0.02680995808274922
LOC646509,-0.025659155847438164
LOC646512,0.0033194324707812584
LOC646513,0.016690050230965703
LOC646515,-0.031692591903695444
LOC646519,0.028056861465672434
LOC646521,-0.00447012346716491
LOC646527,-0.17768293903830035
LOC646529,-0.037615780221814
LOC646531,0.05324544101822504
LOC646533,-0.2897725140451346
LOC646537,-0.006192325539741361
LOC646543,-0.005870843558633432
LOC646547,0.09443093627244892
LOC646548,-0.011271950401313902
LOC646549,0.04197096882102436
LOC646552,-0.006265432008396132
LOC646554,0.003993604938863804
LOC646560,-0.022472203074828556
LOC646561,0.07737436596587344
LOC646562,0.024042183429848762
LOC646566,-0.012343876433959622
LOC646567,0.106136738019325
LOC646568,-0.009171780362584592
LOC646569,-0.02612892917542009
LOC646570,0.05740954761307915
LOC646572,0.0033200373342010536
LOC646573,0.008752898293548306
LOC646574,0.025777208078509695
LOC646575,-0.009684768566338597
LOC646576,0.0049321179251737846
LOC646580,0.0061446967230809335
LOC646581,-0.014169365300772618
LOC646582,-0.02235540665619684
LOC646584,-0.047908530570175856
LOC646585,-0.04053452956438797
LOC646588,-0.07342473820800688
LOC646589,0.012649439769174542
LOC646590,-0.015103528497609098
LOC646596,0.018912817928864456
LOC646604,-0.03850348609935583
LOC646607,-0.03320053138387813
LOC646609,-0.07065677733586906
LOC646615,0.010755421042508928
LOC646617,-0.06899009872925
LOC646625,-0.02084888981317423
LOC646626,-0.00423511280107558
LOC646627,-0.01743947673172208
LOC646628,0.012525230636983409
LOC646629,-0.023577148325089503
LOC646630,-0.11508298142364914
LOC646631,0.02056970345088338
LOC646632,-0.012348582561847898
LOC646638,0.015095730901856008
LOC646644,-0.013139479788566
LOC646649,-0.007040339661257278
LOC646653,-0.0031049428970959525
LOC646654,-0.0282070108368222
LOC646663,0.05310835657422519
LOC646664,0.0017799750432674344
LOC646665,-0.0024837664606325305
LOC646667,-0.026606659030008473
LOC646670,-0.03899952441298282
LOC646672,-0.13839580422389997
LOC646674,-0.06807926211938042
LOC646675,-0.0019763095484490734
LOC646676,-0.010138839669488142
LOC646677,-0.031567844881187135
LOC646680,0.006514301554400248
LOC646686,-0.010696675134521882
LOC646688,-0.3114263331077751
LOC646691,-0.010306125995186655
LOC646697,-0.009694977710594799
LOC646698,0.0027730619657360123
LOC646699,0.006529015233192936
LOC646700,-0.016724522844024037
LOC646703,0.013148345141498652
LOC646706,-0.02637480676116688
LOC646708,-0.0007285535371064356
LOC646709,0.004640769215376039
LOC646713,0.01682300171271578
LOC646714,0.01605800330767071
LOC646716,-0.02412821641145868
LOC646717,-0.024543457894351306
LOC646719,-0.021092007736685403
LOC646720,-0.0173973096897857
LOC646723,0.9847439319181728
LOC646730,0.020564919892640532
LOC646731,-0.0013436469675571772
LOC646734,-0.013528075012112062
LOC646740,-0.016900790507459185
LOC646743,0.0034970913990042263
LOC646746,-0.004608427159205952
LOC646748,0.0083564567682064
LOC646750,-0.22343865613587788
LOC646753,-0.15533533301356073
LOC646754,-0.029238778720257486
LOC646762,0.015503720283854605
LOC646764,-0.0019719444010108944
LOC646766,-0.16791076953221662
LOC646769,-0.18116599672257472
LOC646772,0.010457839022318005
LOC646774,0.01620100329768448
LOC646778,-0.0312806557712193
LOC646779,-0.007247083198396176
LOC646780,0.012637973143873715
LOC646781,0.020023600507268924
LOC646782,-0.007361535666158936
LOC646783,-0.08598775694336247
LOC646784,-0.021992002116115295
LOC646785,-0.2573853288809804
LOC646786,0.17079596887173842
LOC646791,-0.015635761899662093
LOC646793,-0.025193646479151788
LOC646795,0.018789570522097954
LOC646796,0.0030834859995358954
LOC646799,-0.04400805650699624
LOC646801,0.014943355570750327
LOC646802,-0.016821143260807858
LOC646803,0.02027588977377981
LOC646804,0.007930675413848398
LOC646805,-0.02821054715842397
LOC646806,0.00234110446551572
LOC646808,-0.02610171819608098
LOC646812,-0.010830776613667936
LOC646813,0.014136403677235343
LOC646817,0.030175930197922085
LOC646818,-0.03322622598656366
LOC646819,-0.21059978368026577
LOC646821,0.050500547123237816
LOC646823,0.002266483245741746
LOC646825,-0.028276810349361803
LOC646829,0.0030613760922220123
LOC646835,0.005609474548748494
LOC646836,-0.09678245237433458
LOC646841,-0.04727496369147932
LOC646845,0.0019878069481320537
LOC646848,-0.01833144153762767
LOC646849,-0.06984595340637867
LOC646851,0.012706572648881753
LOC646853,0.0058975259918145895
LOC646855,-0.01782163304244122
LOC646858,-0.0369233611812918
LOC646861,-0.008888193010155199
LOC646862,-0.009688534158721396
LOC646863,-0.02672518826704895
LOC646864,0.015060548525794637
LOC646867,0.029368681844871958
LOC646869,-0.014524478633066273
LOC646870,-0.012689070321654228
LOC646871,0.0025566685330193906
LOC646879,-0.010171704742805154
LOC646881,0.022938310598991762
LOC646882,-0.013496768948641602
LOC646887,-0.011260880272705442
LOC646888,-0.03289741661281553
LOC646890,-0.010975542386239212
LOC646891,0.021516081413492927
LOC646892,-0.0747204995792572
LOC646895,-0.036989278524836244
LOC646897,0.10925435925148719
LOC646900,0.04867870117415496
LOC646903,0.04072036862034434
LOC646905,0.0027677186780827867
LOC646906,0.02888328358168657
LOC646908,-0.0007853389281962109
LOC646909,-0.13666257517901492
LOC646914,-0.004699175236326347
LOC646915,0.024523270283681953
LOC646916,0.06237703854736587
LOC646917,-0.024450022393656567
LOC646918,-0.01017068567287982
LOC646920,0.01645606787082965
LOC646926,-0.04192080522239472
LOC646931,0.0015683228327612042
LOC646932,0.0022789718381135415
LOC646933,0.004678603476887311
LOC646934,-0.011542938107014677
LOC646936,0.24333513892630343
LOC646938,-0.0177223524248733
LOC646939,0.00378794415471706
LOC646942,-0.16795852750386686
LOC646943,-0.004942429609016585
LOC646946,0.03127336424959459
LOC646947,0.02648303791052964
LOC646949,-0.11819401404344099
LOC646951,-0.03297196605059227
LOC646956,-0.03588267078985119
LOC646960,-0.008620253762354757
LOC646966,-0.1523408351099702
LOC646970,-0.006593159650552849
LOC646971,0.0005012047812327225
LOC646976,-0.010959456586804528
LOC646981,-0.36881948189580793
LOC646982,-0.021930420439415954
LOC646990,0.029050445552463167
LOC646992,-0.0022411270913362813
LOC646993,-0.016704313095785572
LOC646996,0.3921159451918612
LOC646997,-0.004997926122125129
LOC646999,0.009977216156864976
LOC647000,0.2976013069535153
LOC647003,-0.02707156019629675
LOC647006,0.004713361372042257
LOC647008,0.01744011864233741
LOC647009,-0.08070642356429492
LOC647011,0.026075850563115566
LOC647012,-0.016866579742312204
LOC647013,-0.03163342565531124
LOC647015,-0.006087520663505153
LOC647020,-0.0022890730223110722
LOC647022,-0.025886676670160647
LOC647025,-0.018653599313676494
LOC647028,0.012399677848287105
LOC647030,-0.21050135856274288
LOC647031,0.034134756977866054
LOC647034,0.023749040865705062
LOC647035,-0.015171911597660959
LOC647037,-0.16683432984691038
LOC647038,-0.03001571083904686
LOC647041,-0.033036960888868094
LOC647042,-0.006811578653079131
LOC647044,-0.046260591674953666
LOC647046,-0.017441135510464
LOC647049,0.025915715103440817
LOC647050,0.012800421069630197
LOC647054,-0.016783410775019547
LOC647055,-0.006038535019313507
LOC647058,0.022077707686463555
LOC647060,-0.039595433745605924
LOC647065,6.957879679081458e-05
LOC647070,-0.022513350244693697
LOC647074,-0.06593614501638001
LOC647079,-0.0032985772647888822
LOC647080,0.003139397807599309
LOC647081,-0.3104554373851851
LOC647082,-0.04644125117587006
LOC647083,-0.024386406520158666
LOC647086,-0.04850247679050668
LOC647089,-0.00869266013649117
LOC647096,-0.019692500166549998
LOC647099,-0.17244709467695252
LOC647102,0.0057537608252493655
LOC647103,-0.026681786721920453
LOC647104,-0.004448537684566212
LOC647107,-0.005455635952937854
LOC647108,0.027200833817153658
LOC647121,-0.029259131048499754
LOC647122,-0.007369479750341412
LOC647123,0.0007716904552017567
LOC647129,0.016792688731289473
LOC647130,0.024400327279534118
LOC647131,0.0004849113804201721
LOC647134,-0.045869950482220645
LOC647135,-0.016499137382920637
LOC647138,-0.005187652915686236
LOC647147,-0.029790142059954228
LOC647149,-0.022161682844491715
LOC647150,-0.044325103171255265
LOC647154,0.03216732208233797
LOC647156,0.013597828340349949
LOC647157,0.019920333888111763
LOC647163,-0.01976493732199458
LOC647166,-0.0057360856025736595
LOC647169,-1.2194896531910224
LOC647171,0.050846824827440074
LOC647174,0.017432665481899257
LOC647176,-0.029612389047866117
LOC647181,0.008445441816082422
LOC647187,-0.03701153348137076
LOC647188,0.02084447774148135
LOC647190,0.03524141500048472
LOC647191,0.03607889826433297
LOC647193,0.009478608253656873
LOC647195,0.0028460426352561186
LOC647197,-0.021389857564368064
LOC647199,0.02459035010297228
LOC647200,-0.030374706011568442
LOC647206,0.018346227280368055
LOC647208,0.012037608434171787
LOC647210,-0.000848815080734866
LOC647211,0.07723320521964983
LOC647212,-0.031550765269956926
LOC647213,0.0229835809514487
LOC647215,0.011671006807999262
LOC647219,-0.004670007000612486
LOC647224,0.007410414210521132
LOC647225,-0.028492182247832787
LOC647229,-0.04120143546872779
LOC647234,0.028477485618097376
LOC647237,0.023678953131672564
LOC647243,-0.015406539376060735
LOC647244,-0.0033475996907554872
LOC647246,0.004639674342887368
LOC647247,0.013960038161390464
LOC647250,0.0011179222455401927
LOC647251,0.010948316422286553
LOC647254,0.0019648911320375717
LOC647257,-0.01795784306981485
LOC647262,-0.0110714845961839
LOC647264,-0.018163075990939248
LOC647269,-0.014032013165042656
LOC647274,-0.03488754893227419
LOC647275,0.011904718586349006
LOC647276,-0.27215734876621056
LOC647279,-0.013920418921406608
LOC647281,0.004546686419096169
LOC647283,0.008813592060701758
LOC647285,-0.17603880169684594
LOC647286,0.01881274872340377
LOC647288,0.0012736384303098092
LOC647295,0.032931620935619854
LOC647297,-0.02349729313449611
LOC647302,-0.27583490731079685
LOC647306,-0.011721421361383655
LOC647307,-0.5458454383138083
LOC647308,-0.017106170287185307
LOC647309,0.006486225797644352
LOC647310,-0.03897866034348141
LOC647311,0.019505271460002582
LOC647315,0.012668515427765925
LOC647322,-0.03773893577659315
LOC647323,-0.00537001665277792
LOC647326,0.027865577024473787
LOC647328,-0.004623784782745055
LOC647331,0.007670542873541741
LOC647333,0.012911169111178289
LOC647335,0.007277043422042162
LOC647336,0.019524569740588582
LOC647337,0.02941890674231029
LOC647339,-0.04455280403580364
LOC647340,0.0571251492707745
LOC647341,-0.013576096680819383
LOC647343,-0.0461628487154071
LOC647344,0.006147009725649966
LOC647346,-0.6901050911981699
LOC647347,0.016457741520774505
LOC647348,-0.012208623619373249
LOC647349,0.005939545820140779
LOC647353,0.0031414139023784315
LOC647357,0.009892977532234504
LOC647359,-0.001132857523344022
LOC647360,-0.047238902203705635
LOC647361,-0.23541279446189733
LOC647363,0.006654810169501424
LOC647366,0.01821996346217425
LOC647370,0.025197978405999244
LOC647371,-0.012674393742774903
LOC647374,0.035946781194850175
LOC647384,0.05629384073434185
LOC647389,0.24520766842438846
LOC647391,0.02147984889708443
LOC647406,-0.030657174011757604
LOC647407,0.03243281697391698
LOC647413,-0.012298660538325734
LOC647415,0.02211740105948934
LOC647417,0.011116850771988318
LOC647435,0.008285342841549692
LOC647436,-0.3503215438787777
LOC647439,-0.014590847693619402
LOC647444,-0.025629466906626597
LOC647447,-0.026842110406832376
LOC647448,0.016245494015423745
LOC647450,-0.012393479105441862
LOC647451,0.0031006068910288676
LOC647456,-0.013521607259705526
LOC647460,-0.016991128643890185
LOC647461,0.005353940940122648
LOC647466,0.001233788353365739
LOC647468,-0.03590903596709705
LOC647471,-0.022969091870607805
LOC647474,0.024966596350479264
LOC647479,-0.027606892945804873
LOC647480,0.01966960831500586
LOC647481,0.047480797191564506
LOC647485,-0.019036225020996334
LOC647488,0.0001387054022474743
LOC647493,-0.01179174687514628
LOC647499,-0.008246078441423776
LOC647500,-0.0353803791752636
LOC647506,0.029966613859501834
LOC647509,0.04971524941018313
LOC647513,-0.004213301212502074
LOC647515,0.02499331634272295
LOC647519,0.010388281978141123
LOC647520,-0.013168472472328219
LOC647521,0.01210132114331497
LOC647527,-0.017093781283412213
LOC647529,0.02421479592081255
LOC647531,0.009013751463987418
LOC647533,-0.015852993021399087
LOC647534,-0.048191776381521834
LOC647535,0.01901539596985735
LOC647536,-0.026776963356677008
LOC647537,-0.04010828480668671
LOC647540,0.025781347649778574
LOC647541,0.0012060343115534167
LOC647542,0.03194686663757995
LOC647543,-0.13052792701020888
LOC647544,-0.005609933545748014
LOC647546,0.031536846060132184
LOC647551,-0.02262194543662499
LOC647558,-0.029967620738625023
LOC647566,-0.002159656590764669
LOC647568,-0.012704024401883451
LOC647570,-0.03608579945921253
LOC647579,-0.045841167806080385
LOC647582,-0.016445563068217872
LOC647584,0.018182077724999246
LOC647585,-0.04895613706779134
LOC647588,0.0198502663839637
LOC647589,0.01675928431283591
LOC647591,0.009543511203411903
LOC647592,-0.01822331041089509
LOC647595,-0.006039040345802604
LOC647596,-0.0029888464582050744
LOC647597,0.04001931030542938
LOC647606,-0.005536446054330568
LOC647621,-0.0012844325333647433
LOC647624,0.0206216045099179
LOC647625,-0.022261893478386696
LOC647630,-0.0377398221629468
LOC647634,-0.026066650891046983
LOC647645,0.026942458756186838
LOC647646,-0.02136971812561672
LOC647647,0.015573276014801074
LOC647648,0.008221527093566827
LOC647649,-0.01958235361835392
LOC647650,0.006149508639967216
LOC647651,0.009127637359722662
LOC647654,0.0237608858439593
LOC647655,0.001630428056251354
LOC647656,-0.023576711322513155
LOC647661,-0.006058884681364063
LOC647666,0.032218925311553015
LOC647673,-0.20072510384919084
LOC647677,0.008595267600593814
LOC647678,-0.006923779360715976
LOC647680,0.017084478721184126
LOC647681,0.008122947786089796
LOC647683,0.011463460645201096
LOC647691,0.06834728498352494
LOC647696,-0.00035181825569008396
LOC647704,0.006244132691656468
LOC647706,0.012527567355471447
LOC647707,0.041529924365147686
LOC647710,-0.0003455148987958623
LOC647711,0.02121669251774616
LOC647713,0.007812404407020246
LOC647716,0.0036317985540961217
LOC647718,0.027496636817324394
LOC647719,0.029286702781037732
LOC647723,-0.014004201455095178
LOC647726,0.0048751489467893094
LOC647741,0.03708188118490785
LOC647742,0.010622427014586933
LOC647747,0.01180657373251126
LOC647748,-0.05387042933909569
LOC647753,-0.009224596169284283
LOC647760,-0.019971980107697185
LOC647766,-0.002580353046519157
LOC647778,0.005465747617170003
LOC647783,-0.034105671177726116
LOC647784,-0.052650231236961
LOC647785,-0.005608674397852731
LOC647786,-0.1877348103857397
LOC647788,-0.018259193222664116
LOC647797,0.0029794093183816983
LOC647802,-0.015758790246916732
LOC647805,0.008840419697987656
LOC647806,1.3266289809799048e-05
LOC647810,-0.000714481438939707
LOC647816,0.018210592531960224
LOC647819,-0.018761140905215967
LOC647827,-0.004208514819849185
LOC647832,-0.04118133176741079
LOC647834,0.10204213592770461
LOC647836,0.007278150584032694
LOC647839,0.006583633008965251
LOC647841,0.016673365029977738
LOC647843,-0.011849395681945651
LOC647844,-0.020357525553321487
LOC647849,0.00016884519924609265
LOC647850,-0.0006958857441956567
LOC647854,-0.059587272358789356
LOC647855,-0.03057704280964746
LOC647856,-0.06069556227317463
LOC647859,0.02612292783953407
LOC647862,-0.002069636295258803
LOC647865,-0.025003204240271693
LOC647868,-0.01885570019920557
LOC647869,-0.011840752193779558
LOC647873,-0.006190163018629846
LOC647876,-0.006497092385663095
LOC647881,0.03243693818976112
LOC647886,-0.08693585636092926
LOC647888,-0.018132714006188877
LOC647890,0.019812564675003586
LOC647891,-0.032671486990464516
LOC647894,0.03491840667853463
LOC647904,-0.011237500342390128
LOC647908,0.03191903302458332
LOC647910,0.03718806191282287
LOC647911,-0.0007028787059129016
LOC647919,-0.0286932770069539
LOC647920,-0.05354251551854361
LOC647928,0.005458289001825101
LOC647935,-0.02957772321525365
LOC647941,-0.008618190643018053
LOC647942,0.019557814315667166
LOC647943,-0.009784241984406528
LOC647946,0.01881276797101261
LOC647947,-0.08264059582744476
LOC647949,-0.016498103348451032
LOC647954,0.5762221979816111
LOC647955,0.004300396830481112
LOC647958,-0.05345094290268193
LOC647960,-0.039719465261402576
LOC647961,-0.01510776510427636
LOC647965,-0.013096852287003635
LOC647970,0.00789609614326725
LOC647971,0.040301582647306766
LOC647972,-0.010131078618396572
LOC647974,0.005404679039818561
LOC647979,-0.021027849964199596
LOC647983,-0.01200776014363214
LOC647987,-0.00882079109941536
LOC647988,-0.018520621011870908
LOC647989,-0.027635265008240317
LOC647993,0.011362250511728789
LOC647995,-0.027292189550417234
LOC647998,-0.02042682300932963
LOC648000,-0.19654757410724066
LOC648001,-0.01098550310064006
LOC648003,0.006505365620106396
LOC648024,0.4003495915054671
LOC648025,-0.0058341047254204526
LOC648039,-0.0065574276232860385
LOC648040,0.01505446388444387
LOC648041,-0.01008538664870251
LOC648044,0.017331496546865388
LOC648050,0.019441913539250955
LOC648057,0.019985842716239155
LOC648058,-0.0076216481339619335
LOC648059,0.07573526886212623
LOC648064,0.0004415454684920661
LOC648066,-0.03285675642765895
LOC648069,-0.017191006782911522
LOC648080,0.04123646793058988
LOC648085,0.009701679166232324
LOC648089,-0.030640261898777332
LOC648099,0.03068983801924574
LOC648103,-0.010957377277438951
LOC648111,-0.024189598561039638
LOC648117,0.008540882985556664
LOC648123,-0.025357624448268723
LOC648127,-0.027945637939314594
LOC648130,-0.05273452220270247
LOC648132,-0.01605906361108822
LOC648133,-0.040127075182121
LOC648138,-0.008311190792881007
LOC648145,0.019066826192791986
LOC648147,0.010315361247592136
LOC648149,-0.00549222969142793
LOC648153,0.05281795178061355
LOC648154,-0.014538878435677915
LOC648164,0.21309730189953768
LOC648167,0.008591801311226277
LOC648169,-0.010137652893822846
LOC648170,-0.05041451917509843
LOC648173,-0.008266589241034517
LOC648174,0.01232885995496602
LOC648176,-0.014187190519753479
LOC648189,0.020258486139868026
LOC648196,0.0032247237895042247
LOC648200,-0.0009911500690487074
LOC648205,0.007083715157162551
LOC648210,-0.23471584790928013
LOC648211,-0.055173302351042786
LOC648213,0.01580946831083363
LOC648217,0.06499363313401396
LOC648218,-0.0009483033245603067
LOC648220,0.023326007713472485
LOC648222,0.026125269928753525
LOC648223,0.023979060699892862
LOC648226,-0.04193824947751157
LOC648230,-0.0033515741690948175
LOC648237,-0.005345382880563854
LOC648240,-0.04321958558668815
LOC648245,-0.06901244370593496
LOC648249,-0.03482677254919331
LOC648251,0.0012618583507473247
LOC648253,-0.012869251943100402
LOC648256,-0.01430082615336481
LOC648257,0.004096386397566043
LOC648262,-0.005713008762267435
LOC648264,0.023130469983816404
LOC648271,0.012693044424768374
LOC648274,-0.012084208563947207
LOC648277,-0.02800293180517599
LOC648278,0.0005501870155812938
LOC648283,-0.0222940075456437
LOC648287,-0.009809976910053031
LOC648289,-0.04289597553343327
LOC648293,0.032547246999170554
LOC648294,-0.23407281418546333
LOC648302,0.011551565445041767
LOC648304,-0.006913533345824341
LOC648309,-0.013417617760835832
LOC648329,-0.00233839245570433
LOC648342,0.046072409475564235
LOC648343,-0.22170077922153553
LOC648346,0.0012584124639971606
LOC648358,-0.019325343336337397
LOC648359,-0.007883900866117344
LOC648362,-0.004127163160024594
LOC648364,-0.016978865107686758
LOC648365,-0.006990586500505103
LOC648366,0.04501517323151116
LOC648370,-7.344809117348916e-06
LOC648374,-0.007824218652435988
LOC648377,-0.05088786673440282
LOC648390,0.3056511579120649
LOC648392,-0.010654451542740695
LOC648394,0.00524272913603685
LOC648398,0.03177661188918712
LOC648399,-0.2726084503135464
LOC648403,0.017867496699034646
LOC648405,-0.0022034068488459013
LOC648408,0.014655237328790705
LOC648415,-0.035007032772942814
LOC648424,-0.018061635946082788
LOC648432,0.005547059356300288
LOC648434,0.0716158337730084
LOC648438,-0.022688107161636495
LOC648447,-0.033103001661526577
LOC648453,0.0025386987532796113
LOC648454,0.011449395291682762
LOC648456,0.016462469907662758
LOC648460,-0.05529134498894006
LOC648469,0.009804608594190078
LOC648470,0.04309723299707802
LOC648473,-0.01192183938806135
LOC648476,-0.013724413438021443
LOC648480,-0.02974042037053959
LOC648481,0.010531584235476288
LOC648487,-0.00935346331566489
LOC648489,0.009989416054855482
LOC648490,0.027958153170533073
LOC648494,-0.0034476401045697713
LOC648496,0.007598576111691457
LOC648500,-0.026839576842212942
LOC648502,-0.025841030324898817
LOC648509,-0.10203249458615993
