"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"R-HSA-9033241","Peroxisomal protein import","7/74","63/11146",0.111111111111111,16.7357357357357,10.2393295130449,1.75068485057692e-07,5.32208194575384e-05,4.97563062795546e-05,"ACOX2/DAO/DHRS4/EHHADH/HAO2/IDH1/PIPOX",7,3
"R-HSA-9609507","Protein localization","8/74","164/11146",0.0487804878048781,7.34739617666447,6.69452346233887,1.22361603767961e-05,0.00185989637727301,0.00173882279038682,"ACOX2/ALDH3A2/DAO/DHRS4/EHHADH/HAO2/IDH1/PIPOX",8,3
"R-HSA-71291","Metabolism of amino acids and derivatives","11/74","367/11146",0.0299727520435967,4.51454451726931,5.59700509947094,2.7578234799736e-05,0.00279459445970659,0.00261267487576447,"AHCY/BHMT/CHDH/DAO/DIO2/FTCD/PAH/PIPOX/PRODH2/SARDH/SLC6A8",11,3
"R-HSA-390918","Peroxisomal lipid metabolism","4/74","29/11146",0.137931034482759,20.7753960857409,8.71712441866148,3.74946105304786e-05,0.00284959040031637,0.00266409074821821,"ACOX2/ALDH3A2/EHHADH/HAO2",4,3
"R-HSA-8978868","Fatty acid metabolism","7/74","176/11146",0.0397727272727273,5.99063267813268,5.45571259562685,0.00016043566973001,0.00975448871958461,0.00911950122675847,"ACOX2/ALDH3A2/CYP2J2/EHHADH/HAO2/HPGD/PTGS2",7,3
"R-HSA-211859","Biological oxidations","7/74","222/11146",0.0315315315315315,4.74933041149257,4.61298681952837,0.000656206619522185,0.0304493250098961,0.0284671667336287,"ABHD10/AHCY/BPHL/CYP2J2/GLYAT/GLYATL1/GSTA2",7,3
"R-HSA-156580","Phase II - Conjugation of compounds","5/74","109/11146",0.0458715596330275,6.90924869823952,5.06830630332489,0.000768809378512225,0.0304493250098961,0.0284671667336287,"ABHD10/AHCY/GLYAT/GLYATL1/GSTA2",5,3
"R-HSA-9748784","Drug ADME","5/74","110/11146",0.0454545454545455,6.84643734643735,5.03761129802528,0.000801298026576214,0.0304493250098961,0.0284671667336287,"ALB/GLYAT/GLYATL1/GSTA2/SLC22A8",5,3
"R-HSA-425407","SLC-mediated transmembrane transport","7/74","250/11146",0.028,4.21740540540541,4.20615334542036,0.00131497421538678,0.044082427455017,0.0412127957508816,"SLC14A1/SLC1A1/SLC22A8/SLC36A2/SLC47A2/SLC7A9/SLCO2A1",7,3
"R-HSA-8963899","Plasma lipoprotein remodeling","3/74","34/11146",0.0882352941176471,13.2901430842607,5.86736544670383,0.00145007985049398,0.044082427455017,0.0412127957508816,"ALB/ANGPTL3/MTTP",3,3
"R-HSA-909733","Interferon alpha/beta signaling","3/16","77/11146",0.038961038961039,27.1412337662338,8.7270948318709,0.000166405490832989,0.00396238395274731,0.00202029444959156,"IRF8/ISG20/SOCS1",3,4
"R-HSA-5602498","MyD88 deficiency (TLR2/4)","2/16","17/11146",0.117647058823529,81.9558823529412,12.664768206829,0.000259474230085958,0.00396238395274731,0.00202029444959156,"S100A8/S100A9",2,4
"R-HSA-5603041","IRAK4 deficiency (TLR2/4)","2/16","18/11146",0.111111111111111,77.4027777777778,12.2995518640913,0.000291664167948629,0.00396238395274731,0.00202029444959156,"S100A8/S100A9",2,4
"R-HSA-5686938","Regulation of TLR by endogenous ligand","2/16","22/11146",0.0909090909090909,63.3295454545455,11.0949986990434,0.000438883302918042,0.00396238395274731,0.00202029444959156,"S100A8/S100A9",2,4
"R-HSA-166058","MyD88:MAL(TIRAP) cascade initiated on plasma membrane","3/16","113/11146",0.0265486725663717,18.4944690265487,7.08672571282782,0.000516083419115346,0.00396238395274731,0.00202029444959156,"S100A8/S100A9/SOCS1",3,4
