"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Module"
"R-HSA-198725","Nuclear Events (kinase and transcription factor activation)","5/56","61/11146",0.0819672131147541,16.3144028103044,8.52246863627158,1.28117335100687e-05,0.0013495025963939,0.00121374317463809,"DUSP6/EGR2/EGR3/FOS/ID4",5,3
"R-HSA-9031628","NGF-stimulated transcription","4/56","39/11146",0.102564102564103,20.4139194139194,8.63009183099416,4.12421706453536e-05,0.00325813148098294,0.00293036475638039,"EGR2/EGR3/FOS/ID4",4,3
"R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","4/56","42/11146",0.0952380952380952,18.9557823129252,8.28433260783016,5.54993770961548e-05,0.00350756063247699,0.00315470143493933,"HMGCR/HMGCS1/IDI1/SQLE",4,3
"R-HSA-6804115","TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain","3/56","20/11146",0.15,29.8553571428571,9.17783405256918,0.000128902247816946,0.00678885171835915,0.00610589594922375,"CENPJ/PLK2/PLK3",3,3
"R-HSA-187037","Signaling by NTRK1 (TRKA)","5/56","115/11146",0.0434782608695652,8.65372670807453,5.86249797234283,0.00026905344531922,0.0121458412458391,0.0109239744716074,"DUSP6/EGR2/EGR3/FOS/ID4",5,3
"R-HSA-166520","Signaling by NTRKs","5/56","134/11146",0.0373134328358209,7.42670575692964,5.31833868832891,0.000544468528071112,0.0215065068588089,0.0193429608656842,"DUSP6/EGR2/EGR3/FOS/ID4",5,3
"R-HSA-8957322","Metabolism of steroids","5/56","154/11146",0.0324675324675325,6.46219851576994,4.85017889268398,0.00102174485047955,0.0358745969723932,0.032265626857249,"HMGCR/HMGCS1/IDI1/INSIG1/SQLE",5,3
"R-HSA-168142","Toll Like Receptor 10 (TLR10) Cascade","4/56","97/11146",0.0412371134020619,8.20765832106038,5.06625269668451,0.00140018282822788,0.0368714811433341,0.0331622248790813,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-168176","Toll Like Receptor 5 (TLR5) Cascade","4/56","97/11146",0.0412371134020619,8.20765832106038,5.06625269668451,0.00140018282822788,0.0368714811433341,0.0331622248790813,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-975871","MyD88 cascade initiated on plasma membrane","4/56","97/11146",0.0412371134020619,8.20765832106038,5.06625269668451,0.00140018282822788,0.0368714811433341,0.0331622248790813,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation","4/56","103/11146",0.0388349514563107,7.72954230235784,4.87560911823889,0.00174737356731094,0.038142129230115,0.0343050462762527,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-6791312","TP53 Regulates Transcription of Cell Cycle Genes","3/56","48/11146",0.0625,12.4397321428571,5.64394003686772,0.00177040345320389,0.038142129230115,0.0343050462762527,"CENPJ/PLK2/PLK3",3,3
"R-HSA-975155","MyD88 dependent cascade initiated on endosome","4/56","104/11146",0.0384615384615385,7.65521978021978,4.84533129808282,0.00181054410902445,0.038142129230115,0.0343050462762527,"DUSP6/FOS/MAP3K8/PELI1",4,3
"R-HSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade","4/56","108/11146",0.037037037037037,7.37169312169312,4.72813437173859,0.00207912860372871,0.0405804375995995,0.0364980617984406,"DUSP6/FOS/MAP3K8/PELI1",4,3
